top_player_x,top_player_y,bottom_player_x,bottom_player_y,ball_x,ball_y,ball_speed,bounce_x,bounce_y
48,51,50,219,,,,,
48,47,50,220,52,34,,,
48,47,50,221,49,34,,,
48,49,50,221,49,36,12.98,,
46,47,50,223,,,,,
49,56,51,222,,,,,
50,60,51,223,,,,,
48,49,51,222,,,,,
48,49,,,,,,,
47,48,,,,,,,
48,48,53,224,,,,,
48,42,53,227,,,,,
47,46,53,229,,,,,
49,56,53,229,,,,,
49,57,54,229,,,,,
49,58,53,229,,,,,
49,58,54,231,,,,,
48,51,55,231,,,,,
48,51,55,230,,,,,
49,51,55,230,,,,,
49,51,55,231,,,,,
49,51,56,231,,,,,
50,51,56,230,,,,,
50,51,56,230,320,-13,,,
48,51,56,231,,,,,
48,51,56,232,,,,,
50,50,56,232,,,,,
50,50,57,232,,,,,
50,51,57,232,,,,,
48,49,57,233,,,,,
48,48,58,233,,,,,
49,51,58,235,,,,,
49,48,58,234,,,,,
49,48,58,234,45,31,,,
49,48,59,234,46,31,,,
49,48,59,234,45,25,22.0,,
49,48,59,235,,,,,
50,49,60,235,,,,,
50,48,60,236,,,,,
50,48,60,237,63,231,,,
50,48,60,239,,,,,
50,49,61,238,,,,,
50,49,61,240,,,,,
49,48,61,241,,,,,
50,49,61,239,,,,,
50,49,61,240,,,,,
50,51,61,241,,,,,
49,49,61,244,,,,,
50,51,62,243,,,,,
51,59,62,244,,,,,
50,56,62,243,375,-120,,,
49,51,62,243,,,,,
49,51,64,241,,,,,
50,59,62,243,,,,,
49,51,62,243,,,,,
49,53,63,245,,,,,
50,58,63,246,,,,,
49,51,63,246,,,,,
50,59,64,247,,,,,
50,59,64,247,,,,,
49,51,64,246,,,,,
50,57,64,247,,,,,
50,57,64,248,,,,,
50,49,65,248,,,,,
50,49,65,248,324,-42,,,
48,49,66,249,,,,,
49,56,65,249,,,,,
49,57,66,250,,,,,
49,56,66,250,377,-122,,,
49,57,66,251,329,-54,,,
49,57,67,252,314,-30,405.44,,
49,57,67,253,319,-38,68.68,,
49,48,68,253,,,,,
49,48,68,255,,,,,
49,57,68,256,65,250,,,
47,48,68,256,65,250,,,
48,56,67,257,65,254,14.67,,
48,48,69,256,66,255,18.68,,
48,49,,,65,255,3.67,,
48,49,69,256,65,255,3.57,,
48,49,69,255,65,254,3.67,,
48,47,68,256,64,253,8.16,,
49,57,69,256,,,,,
48,56,68,256,,,,,
48,56,68,256,,,,,
48,56,68,257,,,,,
48,55,69,259,342,-54,,,
48,54,69,259,,,,,
48,47,70,259,,,,,
48,46,70,260,,,,,
47,46,70,262,,,,,
48,46,70,262,68,262,,,
48,44,70,262,,,,,
48,45,70,261,,,,,
48,45,70,260,,,,,
47,44,70,261,,,,,
48,46,71,261,,,,,
49,46,71,260,,,,,
49,46,70,261,,,,,
49,45,70,262,,,,,
49,46,71,263,,,,,
49,46,71,265,,,,,
50,46,72,266,,,,,
50,46,72,267,,,,,
49,46,72,267,,,,,
49,46,72,267,,,,,
49,46,72,268,,,,,
49,46,72,268,73,270,,,
49,46,72,268,,,,,
49,46,72,267,72,267,11.57,,
50,46,72,267,72,266,,,
50,47,72,267,,,,,
49,45,71,268,,,,,
49,44,70,268,,,,,
49,43,71,269,,,,,
49,44,71,270,,,,,
50,42,72,272,,,,,
50,42,72,273,,,,,
49,44,72,273,,,,,
49,39,71,274,,,,,
50,49,72,274,,,,,
49,39,72,275,,,,,
49,42,73,275,,,,,
50,46,73,276,72,277,,,
49,45,72,275,73,279,,,
49,41,73,275,74,279,10.23,,
48,47,72,275,,,,,
48,41,73,276,73,276,11.57,,
49,41,73,276,,,,,
49,41,73,277,,,,,
48,47,72,278,,,,,
48,47,72,280,,,,,
46,41,73,280,,,,,
48,40,72,279,,,,,
48,41,73,280,,,,,
48,41,73,281,,,,,
48,41,73,281,,,,,
48,50,73,281,72,276,,,
51,54,73,281,,,,,
47,39,73,283,,,,,
46,41,73,282,75,284,,,
47,38,73,283,76,286,,,
47,44,73,283,76,286,8.16,,
47,48,73,283,,,,,
47,39,74,284,76,284,7.33,,
47,48,73,285,,,,,
45,36,74,286,77,282,8.16,,
47,44,73,288,,,,,
47,44,73,288,,,,,
47,44,73,288,,,,,
45,33,74,289,,,,,
45,36,74,289,,,,,
47,36,75,289,,,,,
46,36,75,290,,,,,
47,39,75,290,,,,,
47,39,75,289,79,287,,,
47,39,74,289,78,288,,,
47,39,75,290,80,290,11.57,,
47,36,74,290,79,291,11.57,79,291
47,39,76,290,80,290,0.0,,
47,48,75,291,80,288,11.57,,
48,39,76,291,80,286,14.67,,
48,46,75,295,80,287,3.67,,
47,38,76,295,80,284,7.33,,
47,39,75,295,,,,,
47,39,75,293,,,,,
48,51,75,295,,,,,
52,54,75,296,,,,,
49,46,,,,,,,
49,46,77,295,84,288,,,
